Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 32109936481;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109936481;Подача заявок;Конкурс в электронной форме на право заключения Договора на выполнение комплекса работ по проектированию и строительству объекта: М-12 «Строящаяся скоростная автомобильнаядорогаМосква -Нижний Новгород– Казань», 7.3 этап от северной границы села Большие Кайбицы до пересечения с автомобильнойдорогойфедерального значения Р-241 «Казань – Буинск Ульяновск»(с привлечением к исполнению договора субподрядчиков (соисполнителей) из числа субъектов малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""АВТОДОР""";28.01.2021;24 850 931 253,20 ₽;;;;;;;;;;;;;;
№ 32109936465;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109936465;Подача заявок;Конкурс в электронной форме на право заключения Договора на выполнение комплекса работ по проектированию и строительству объекта: М-12 «Строящаяся скоростная автомобильнаядорогаМосква -Нижний Новгород– Казань», 7.1 этап от пересечения с автомобильнойдорогойфедерального значения А-151 «Цивильск – Ульяновск» до окончания восточной границы малоподберезьенского леса (с привлечением к исполнению договора субподрядчиков (соисполнителей) из числа субъектов малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""АВТОДОР""";28.01.2021;10 894 739 485,20 ₽;;;;;;;;;;;;;;
№ 32109936253;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109936253;Подача заявок;Конкурс в электронной форме на право заключения Договора на выполнение комплекса работ по проектированию объекта:  М-12 «Строящаяся скоростная автомобильнаядорогаМосква -Нижний Новгород– Казань», 7.2 Этап от восточной границы малоподберезьенского леса до северной границы села Большие Кайбицы(участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""АВТОДОР""";28.01.2021;297 858 311,10 ₽;;;;;;;;;;;;;;
№ 0355100004521000002;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004521000002;Подача заявок;Проведение строительного контроля при осуществлении капитального ремонта автомобильнойдорогиР-158Нижний Новгород-Арзамас-Саранск-Исса-Пенза-Саратов на участке км 464+910- км 474+830, Пензенская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";27.01.2021;17 273 220,00 ₽;;;;;;;;;;;;;;
№ 32109921422;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109921422;Закупка отменена;Выполнение работ по содержанию объектов озеленения на территории городаНижнего Новгорода;"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ГОРОДАНИЖНЕГО НОВГОРОДА""РЕМОНТ И ЭКСПЛУАТАЦИЯДОРОГ""";25.01.2021;45 632 055,73 ₽;;;;;;;;;;;;;;
№ 0860400000321000002;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0860400000321000002;Подача заявок;"Выполнение работ по объекту: ""Устройство защитных слоев на автомобильнойдорогеР-158НижнийНовгород-Арзамас-Саранск-Исса-Пенза-Саратов на участке км 552+830 – км 566+605, Саратовская область, Устройство защитных слоев на автомобильнойдорогеР-158Нижний Новгород-Арзамас-Саранск-Исса-Пенза-Саратов на участке км 516+100 – км 529+400, Саратовская область""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";22.01.2021;203 292 903,00 ₽;;;;;;;;;;;;;;
№ 0859200001121000009;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0859200001121000009;Подача заявок;Выполнение подрядных работ по капитальному ремонту автомобильнойдорогиРяжск – Касимов –Нижний Новгород(77+586-92+800) на участке км 82+560 – 82+760 с устройством автоматического пункта весового и габаритного контроля тяжеловесных и крупногабаритных транспортных средств в Путятинском районе Рязанской области;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЯЗАНСКОЙ ОБЛАСТИ ""ЦЕНТР ЗАКУПОК РЯЗАНСКОЙ ОБЛАСТИ""";21.01.2021;42 620 432,22 ₽;;;;;;;;;;;;;;
№ 32109908519;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109908519;Подача заявок;"Выполнение работ по очистке от снега и грязи технических средств организации дорожного движения на автомобильныхдорогахобщего пользования федерального значения М-7 ""Волга"" Москва – Владимир –Нижний Новгород– Казань – Уфа, участок км 827+852 - км 1011+052; Р-239 Казань - Оренбург - Акбулак - граница с Республикой Казахстан, на участках км 10+910 - км 74+350; подъезд к Аэропорту Казань км 0+000 - км 6+400 в соответствии с условиями договора и ведомостью объемов и стоимости  работ.";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТАТАВТОДОР""";20.01.2021;1 827 468,00 ₽;;;;;;;;;;;;;;
№ 32109899167;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109899167;Закупка завершена;Поставка бумаги офисной;"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ГОРОДАНИЖНЕГО НОВГОРОДА""РЕМОНТ И ЭКСПЛУАТАЦИЯДОРОГ""";18.01.2021;327 168,00 ₽;;;;;;;;;;;;;;
№ 32109885148;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109885148;Закупка завершена;"Оказание услуг страхования имущества юридических лиц объекта: ""Канатнаядорогагондольного типа между городамиНижний Новгород- Бор""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НИЖЕГОРОДСКИЕ КАНАТНЫЕДОРОГИ""";12.01.2021;600 000,00 ₽;;;;;;;;;;;;;;
№ 32109880235;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109880235;Подача заявок;...  М-12 «Строящаяся скоростная автомобильнаядорогаМосква –Нижний Новгород– Казань» по 1 - 8 ...  (от пересечения с автомобильнойдорогойфедерального значения Р-241 «Казань ...  — Ульяновск» до пересечения с автомобильнойдорогойрегионального значения «Сорочьи Горы – Шали ...;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";11.01.2021;627 384 990,00 ₽;;;;;;;;;;;;;;
№ 32109880221;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109880221;Подача заявок;Конкурс в электронной форме на право заключения Договора на оказание услуг по осуществлению строительного контроля при выполнении строительно-монтажных работ в рамках реализации проекта М-12 «Строящаяся скоростная автомобильнаядорогаМосква –Нижний Новгород– Казань» по 1 - 8 этапам и 1 пусковому комплексу 0 этапа» 1 этап км 0 – км 80, Московская, Владимирская области (от пересечения с автомобильнойдорогойфедерального значения А-108 «Московское большое кольцо» до пересечения с автомобильнойдорогойфедерального значения М-7 «Волга»);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";11.01.2021;273 486 580,00 ₽;;;;;;;;;;;;;;
№ 32109880084;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109880084;Подача заявок;...  М-12 «Строящаяся скоростная автомобильнаядорогаМосква –Нижний Новгород– Казань» по 1 - 8 ...  (от пересечения с автомобильнойдорогойфедерального значения A-151 «Цивильск ...  – Ульяновск» до пересечения с автомобильнойдорогойфедерального значения Р-241 «Казань ...;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";11.01.2021;223 026 514,83 ₽;;;;;;;;;;;;;;
№ 32109879664;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109879664;Подача заявок;...  М-12 «Строящаяся скоростная автомобильнаядорогаМосква –Нижний Новгород– Казань» по 1 - 8 ...  пересечения с автомобильнойдорогойфедерального значения Р-158 «Нижний Новгород– Арзамас – Саранск – Исса ...  – Пенза – Саратов» до пересечения с автомобильнойдорогой...;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";11.01.2021;306 516 490,00 ₽;;;;;;;;;;;;;;
№ 32109879548;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109879548;Подача заявок;...  М-12 «Строящаяся скоростная автомобильнаядорогаМосква –Нижний Новгород– Казань» по 1 - 8 ...  (от пересечения с автомобильнойдорогойрегионального значения 17К-2 «Муром ...  пересечения с автомобильнойдорогойфедерального значения Р-158 «Нижний Новгород– Арзамас – Саранск – Исса ...;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";11.01.2021;352 336 620,00 ₽;;;;;;;;;;;;;;
№ 32109879082;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109879082;Подача заявок;...  М-12 «Строящаяся скоростная автомобильнаядорогаМосква –Нижний Новгород– Казань» по 1 - 8 ...  (от пересечения с автомобильнойдорогойфедерального значения М-7 «Волга ... » до пересечения с автомобильнойдорогойрегионального значения 17Р-2 «Владимир ...;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";11.01.2021;108 266 950,00 ₽;;;;;;;;;;;;;;
№ 32109879070;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109879070;Подача заявок;...  М-12 «Строящаяся скоростная автомобильнаядорогаМосква –Нижний Новгород– Казань» по 1 – 8 ...  (от пересечения с автомобильнойдорогойрегионального значения 17Р-2 «Владимир ...  – Тума» до пересечения с автомобильнойдорогойрегионального значения 17К-2 «Муром ...;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";11.01.2021;303 649 300,00 ₽;;;;;;;;;;;;;;
№ 32109879063;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109879063;Подача заявок;...  М-12 «Строящаяся скоростная автомобильнаядорогаМосква –Нижний Новгород– Казань» по 1 – 8 ...  (от пересечения с автомобильнойдорогойрегионального значения 22К-0162 «Работки ...  – Порецкое» до пересечения с автомобильнойдорогойфедерального значения A-151 «Цивильск ...;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";11.01.2021;370 006 220,00 ₽;;;;;;;;;;;;;;
№ 32109879047;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109879047;Подача заявок;...  М-12 «Строящаяся скоростная автомобильнаядорогаМосква –Нижний Новгород– Казань» по 1 - 8 ...  на МКАД с федеральной автомобильнойдорогиМ-7 «Волга» на участке ...  с автомобильнойдорогойА-113 Строящаяся Центральная кольцевая автомобильнаядорога(Московская ...  область) до транспортной развязки с автомобильнойдорогой...;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";11.01.2021;98 052 187,33 ₽;;;;;;;;;;;;;;
№ 32009875776;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009875776;Закупка завершена;Выполнение работ по содержанию автомобильныхдороги элементов обустройства автомобильныхдорог(ручная уборка) на территории Автозаводского, Ленинского, Московского, Советского и Нижегородского районов г. Н.Новгорода;"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ГОРОДАНИЖНЕГО НОВГОРОДА""РЕМОНТ И ЭКСПЛУАТАЦИЯДОРОГ""";31.12.2020;20 069 780,00 ₽;;;;;;;;;;;;;;
№ 0348100006020000066;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0348100006020000066;Подача заявок;"Оказание услуг по содержанию искусственных дорожных сооружений на сети автомобильныхдорогобщего пользования федерального значения: автомобильнаядорогаМ-7 ""Волга"" Москва - Владимир -Нижний Новгород- Казань - Уфа, на участке км 94+052 - км 340+660, Владимирская область; автомобильнаядорогаМ-7 ""Волга"" Москва - Владимир -Нижний Новгород- Казань - Уфа, на участке км 340+660 км 399+000, Нижегородская область.";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА -НИЖНИЙ НОВГОРОДФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";31.12.2020;174 478 583,81 ₽;;;;;;;;;;;;;;
№ 0348100006020000065;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0348100006020000065;Подача заявок;"...дорогобщего пользования федерального значения:автомобильнаядорогаМ-7 ""Волга"" Москва - Владимир -Нижний Новгород...  32+239; автомобильнаядорогаМ-7 ""Волга"" Москва - Владимир -Нижний Новгород- Казань - Уфа ... +000 - км 20+660; автомобильнаядорогаР-132 ""Золотое кольцо"" Ярославль ...  226+840, Владимирская область; автомобильнаядорогаР-132 ""Золотое кольцо"" Ярославль ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА -НИЖНИЙ НОВГОРОДФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";31.12.2020;51 739 634,32 ₽;;;;;;;;;;;;;;
№ 0315100000320000143;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0315100000320000143;Подача заявок;Выполнение работ по объекту: «Ремонт автомобильнойдорогиМ-7 «Волга» Москва – Владимир –Нижний Новгород– Казань – Уфа, подъезд к г. Пермь, км 477+644 – км 509+867, Пермский край»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";30.12.2020;1 331 692 260,00 ₽;;;;;;;;;;;;;;
№ 0332200011320000035;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332200011320000035;Определение поставщика завершено;Содержание сети наружного освещения  на автомобильнойдороге(22 ОП РЗ 22А-0008) АвтомобильнаядорогаМ-7 «Волга» на участке обхода г.Нижнего Новгорода(3 очередь 1 пусковой комплекс) в Кстовском районе Нижегородской области;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""";30.12.2020;495 907,70 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332200011320000035;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШУСТОВ И КОМПАНИЯ ""СПУТНИК""";1 - Победитель;483 510,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬТАИРЭНЕРГОСЕРВИС""";2 - Второй номер;485 989,54;21.01.2022;29.01.2021;;603093, ОБЛ НИЖЕГОРОДСКАЯ 52, Г НИЖНИЙ НОВГОРОД, УЛ РОДИОНОВА, 23Ж;5260090728;7-950-3569956sputnik_nn@mail.ru
№ 32009871388;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009871388;Подача заявок;... : М-12 «Строящаяся скоростная автомобильнаядорогаМосква -Нижний Новгород– Казань» «Строительство с последующей ...  на МКАД с федеральной автомобильнойдорогиМ-7 «Волга» на участке ...  с автомобильнойдорогойА-113 Строящаяся Центральная кольцевая автомобильнаядорога(Московская ...;"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";30.12.2020;44 987 596 820,00 ₽;;;;;;;;;;;;;;
№ 0315100000320000141;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0315100000320000141;Подача заявок;Выполнение работ по объекту «Капитальный ремонт автомобильнойдорогиМ-7 «Волга» Москва – Владимир –Нижний Новгород– Казань – Уфа, подъезд к городу Пермь на участке км 429+810 – км 440+000, Пермский край»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";30.12.2020;1 610 142 370,00 ₽;;;;;;;;;;;;;;
